3.6419 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
3.6435 	INFO 	Loaded monitor calibration from ['2025_09_29 15:19']
3.9309 	INFO 	Using renderer 'NVE7' for graphics
3.9309 	INFO 	OpenGL version supported by driver is 4..
3.9649 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x757876c3eef0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x757876c3ef50>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1., 1., 1.]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x75787469dc00>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(1320.0), np.float64(420.0)], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.9649 	EXP 	window1: backgroundImage = ''
3.9649 	EXP 	window1: backgroundFit = 'none'
3.9744 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9753 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9762 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9772 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9782 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9788 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9797 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9807 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9813 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9818 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9827 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9836 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9845 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9853 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9861 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9870 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9879 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9886 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9893 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9903 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9910 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.9912 	DEBUG 	Uploading Texture Font fontname to graphics card
3.9926 	DEBUG 	Upload of Texture Font fontname complete
3.9990 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0001 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0011 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0014 	DEBUG 	Uploading Texture Font fontname to graphics card
4.0025 	DEBUG 	Upload of Texture Font fontname complete
4.0040 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
4.0040 	EXP 	window1: recordFrameIntervals = False
4.1217 	EXP 	window1: recordFrameIntervals = True
4.3058 	EXP 	Screen (0) actual frame rate measured at 60.13Hz
4.3058 	EXP 	window1: recordFrameIntervals = False
4.3273 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3292 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3313 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3336 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3356 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3376 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3387 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3403 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3420 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3435 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.3438 	DEBUG 	Uploading Texture Font fontname to graphics card
4.3451 	DEBUG 	Upload of Texture Font fontname complete
4.3689 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
5.1376 	INFO 	keyboard.Keyboard is using iohub backend.
5.1377 	INFO 	keyboard.Keyboard is using iohub backend.
5.1377 	INFO 	keyboard.Keyboard is using iohub backend.
5.1377 	INFO 	keyboard.Keyboard is using iohub backend.
5.1377 	INFO 	keyboard.Keyboard is using iohub backend.
5.1377 	EXP 	Self: status = STARTED
5.1998 	EXP 	Created welcome_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='welcome_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
5.2005 	EXP 	Created text_instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_instructions', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.2031 	EXP 	Created fix = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fix', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
5.2037 	EXP 	Created stimuli = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='stimuli', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.2046 	EXP 	Created blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='blank_screen', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.2069 	EXP 	Created goodbye_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='goodbye_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thanks for participating! ', units='height', win=Window(...), wrapWidth=1)
0.0105 	INFO 	Keyboard events cleared
0.0103 	EXP 	welcome_text: autoDraw = True
1.2625 	DATA 	Mouse: Left button down, pos=(525,224)
1.3960 	DATA 	Mouse:  Left button up, pos=(525,224)
1.6092 	EXP 	Device response: <KeyPress from None: t=1.605118989944458, value=space, duration=None>
1.6140 	DATA 	Keypress: space
1.6468 	DEBUG 	Read excel file with openpyxl: lists/blocks.xlsx
1.6472 	EXP 	Imported lists/blocks.xlsx as conditions, 2 conditions, 3 params
1.6475 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'task': 'color', 'ins': 'In the following task, you will need to report the color of the word. \n- If the word is presented in blue, press j\n- If the word is presented in red, press k\n- If the word is presented in green, press l\n\npress the space key to start', 'trial_list': 'lists/trials_color.xlsx', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.6675 	INFO 	Keyboard events cleared
1.6673 	EXP 	welcome_text: autoDraw = False
1.6673 	EXP 	text_instructions: height = np.float64(0.05)
1.6673 	EXP 	text_instructions: height = np.float64(0.05)
1.6673 	EXP 	text_instructions: height = np.float64(0.05)
1.6673 	EXP 	text_instructions: text = 'In the following task, you will need to report the color of the word. \n- If the word is presented in blue, press j\n- If the word is presented in red, press k\n- If the word is presented in green, press l\n\npress the space key to start'
1.6673 	EXP 	text_instructions: autoDraw = True
1.6814 	EXP 	Device response: <KeyPress from None: t=1.605118989944458, value=space, duration=0.07148122787475586>
4.1109 	EXP 	Device response: <KeyPress from None: t=4.10933780670166, value=space, duration=None>
4.1148 	DATA 	Keypress: space
4.1340 	DEBUG 	Read excel file with openpyxl: lists/trials_color.xlsx
4.1344 	EXP 	Imported lists/trials_color.xlsx as conditions, 3 conditions, 3 params
4.1347 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'friend', 'color': 'blue', 'font': 'Verdana', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
4.1446 	EXP 	text_instructions: autoDraw = False
4.1446 	EXP 	stimuli: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
4.1446 	EXP 	stimuli: height = np.float64(0.05)
4.1446 	EXP 	stimuli: height = np.float64(0.05)
4.1446 	EXP 	stimuli: height = np.float64(0.05)
4.1446 	EXP 	stimuli: text = 'friend'
4.1446 	EXP 	stimuli: font = 'Verdana'
4.1446 	EXP 	fix: autoDraw = True
4.2190 	EXP 	Device response: <KeyPress from None: t=4.10933780670166, value=space, duration=0.1032857894897461>
4.7047 	INFO 	Keyboard events cleared
4.7043 	EXP 	fix: autoDraw = False
4.7043 	EXP 	stimuli: autoDraw = True
4.7043 	EXP 	stimuli: height = np.float64(0.05)
4.7043 	EXP 	stimuli: height = np.float64(0.05)
4.7043 	EXP 	stimuli: height = np.float64(0.05)
4.7043 	EXP 	stimuli: text = 'friend'
5.9982 	DATA 	Keypress: j
6.0082 	EXP 	Device response: <KeyPress from None: t=5.99756932258606, value=j, duration=None>
6.0176 	EXP 	fix: autoDraw = False
6.0176 	EXP 	stimuli: autoDraw = False
6.0176 	EXP 	blank_screen: autoDraw = True
6.1578 	EXP 	Device response: <KeyPress from None: t=5.99756932258606, value=j, duration=0.1513204574584961>
7.0084 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'self', 'color': 'red', 'font': 'Arial', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
7.0199 	EXP 	blank_screen: autoDraw = False
7.0199 	EXP 	blank_screen: autoDraw = False
7.0199 	EXP 	stimuli: foreColor = <psychopy.colors.Color: red, alpha=1.0>
7.0199 	EXP 	stimuli: height = np.float64(0.05)
7.0199 	EXP 	stimuli: height = np.float64(0.05)
7.0199 	EXP 	stimuli: height = np.float64(0.05)
7.0199 	EXP 	stimuli: text = 'self'
7.0199 	EXP 	stimuli: font = 'Arial'
7.0199 	EXP 	fix: autoDraw = True
7.5013 	INFO 	Keyboard events cleared
7.5009 	EXP 	fix: autoDraw = False
7.5009 	EXP 	stimuli: autoDraw = True
7.5009 	EXP 	stimuli: height = np.float64(0.05)
7.5009 	EXP 	stimuli: height = np.float64(0.05)
7.5009 	EXP 	stimuli: height = np.float64(0.05)
7.5009 	EXP 	stimuli: text = 'self'
8.0560 	EXP 	Device response: <KeyPress from None: t=8.052731990814209, value=k, duration=None>
8.0650 	DATA 	Keypress: k
8.0677 	EXP 	fix: autoDraw = False
8.0677 	EXP 	stimuli: autoDraw = False
8.0677 	EXP 	blank_screen: autoDraw = True
8.1893 	EXP 	Device response: <KeyPress from None: t=8.052731990814209, value=k, duration=0.11995840072631836>
9.0564 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'other', 'color': 'green', 'font': 'Tahoma\xa0', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
9.0681 	EXP 	blank_screen: autoDraw = False
9.0681 	EXP 	blank_screen: autoDraw = False
9.0681 	EXP 	stimuli: foreColor = <psychopy.colors.Color: green, alpha=1.0>
9.0681 	EXP 	stimuli: height = np.float64(0.05)
9.0681 	EXP 	stimuli: height = np.float64(0.05)
9.0681 	EXP 	stimuli: height = np.float64(0.05)
9.0681 	EXP 	stimuli: text = 'other'
9.0681 	EXP 	stimuli: font = 'Tahoma\xa0'
9.0681 	EXP 	fix: autoDraw = True
9.8094 	INFO 	Keyboard events cleared
9.8089 	EXP 	fix: autoDraw = False
9.8089 	EXP 	stimuli: autoDraw = True
9.8089 	EXP 	stimuli: height = np.float64(0.05)
9.8089 	EXP 	stimuli: height = np.float64(0.05)
9.8089 	EXP 	stimuli: height = np.float64(0.05)
9.8089 	EXP 	stimuli: text = 'other'
10.2747 	EXP 	Device response: <KeyPress from None: t=10.268787622451782, value=l, duration=None>
10.2829 	DATA 	Keypress: l
10.2856 	EXP 	fix: autoDraw = False
10.2856 	EXP 	stimuli: autoDraw = False
10.2856 	EXP 	blank_screen: autoDraw = True
10.3913 	EXP 	Device response: <KeyPress from None: t=10.268787622451782, value=l, duration=0.11190629005432129>
11.2774 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'task': 'identity', 'ins': 'In the following task, you will need to report the identity of the word. \n- If the word is self, press j\n- If the word is friend, press k\n- If the word is other, press l\n\npress the space key to start', 'trial_list': 'lists/trials_identity.xlsx', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
11.3082 	INFO 	Keyboard events cleared
11.3080 	EXP 	blank_screen: autoDraw = False
11.3080 	EXP 	blank_screen: autoDraw = False
11.3080 	EXP 	text_instructions: height = np.float64(0.05)
11.3080 	EXP 	text_instructions: height = np.float64(0.05)
11.3080 	EXP 	text_instructions: height = np.float64(0.05)
11.3080 	EXP 	text_instructions: text = 'In the following task, you will need to report the identity of the word. \n- If the word is self, press j\n- If the word is friend, press k\n- If the word is other, press l\n\npress the space key to start'
11.3080 	EXP 	text_instructions: autoDraw = True
13.5256 	EXP 	Device response: <KeyPress from None: t=13.524675130844116, value=space, duration=None>
13.5345 	DEBUG 	Read excel file with openpyxl: lists/trials_identity.xlsx
13.5350 	EXP 	Imported lists/trials_identity.xlsx as conditions, 3 conditions, 3 params
13.5354 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'other', 'color': 'green', 'font': 'Tahoma\xa0', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
13.5376 	DATA 	Keypress: space
13.5405 	EXP 	text_instructions: autoDraw = False
13.5405 	EXP 	stimuli: foreColor = <psychopy.colors.Color: green, alpha=1.0>
13.5405 	EXP 	stimuli: text = 'other'
13.5405 	EXP 	stimuli: font = 'Tahoma\xa0'
13.5405 	EXP 	fix: autoDraw = True
13.6256 	EXP 	Device response: <KeyPress from None: t=13.524675130844116, value=space, duration=0.09600496292114258>
14.3712 	INFO 	Keyboard events cleared
14.3707 	EXP 	fix: autoDraw = False
14.3707 	EXP 	stimuli: autoDraw = True
14.3707 	EXP 	stimuli: height = np.float64(0.05)
14.3707 	EXP 	stimuli: height = np.float64(0.05)
14.3707 	EXP 	stimuli: height = np.float64(0.05)
14.3707 	EXP 	stimuli: text = 'other'
14.7347 	DATA 	Keypress: j
14.7432 	EXP 	Device response: <KeyPress from None: t=14.732711791992188, value=j, duration=None>
14.7540 	EXP 	fix: autoDraw = False
14.7540 	EXP 	stimuli: autoDraw = False
14.7540 	EXP 	blank_screen: autoDraw = True
14.9102 	EXP 	Device response: <KeyPress from None: t=14.732711791992188, value=j, duration=0.16829490661621094>
15.7438 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'self', 'color': 'red', 'font': 'Arial', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
15.7548 	EXP 	blank_screen: autoDraw = False
15.7548 	EXP 	blank_screen: autoDraw = False
15.7548 	EXP 	stimuli: foreColor = <psychopy.colors.Color: red, alpha=1.0>
15.7548 	EXP 	stimuli: height = np.float64(0.05)
15.7548 	EXP 	stimuli: height = np.float64(0.05)
15.7548 	EXP 	stimuli: height = np.float64(0.05)
15.7548 	EXP 	stimuli: text = 'self'
15.7548 	EXP 	stimuli: font = 'Arial'
15.7548 	EXP 	fix: autoDraw = True
16.1854 	DATA 	Keypress: k
16.1940 	EXP 	Device response: <KeyPress from None: t=16.18071174621582, value=k, duration=None>
16.2939 	EXP 	Device response: <KeyPress from None: t=16.18071174621582, value=k, duration=0.10420775413513184>
16.6763 	INFO 	Keyboard events cleared
16.6755 	EXP 	fix: autoDraw = False
16.6755 	EXP 	stimuli: autoDraw = True
16.6755 	EXP 	stimuli: height = np.float64(0.05)
16.6755 	EXP 	stimuli: height = np.float64(0.05)
16.6755 	EXP 	stimuli: height = np.float64(0.05)
16.6755 	EXP 	stimuli: text = 'self'
17.0266 	EXP 	Device response: <KeyPress from None: t=17.020635843276978, value=k, duration=None>
17.0354 	DATA 	Keypress: k
17.0383 	EXP 	fix: autoDraw = False
17.0383 	EXP 	stimuli: autoDraw = False
17.0383 	EXP 	blank_screen: autoDraw = True
17.1406 	EXP 	Device response: <KeyPress from None: t=17.020635843276978, value=k, duration=0.10387611389160156>
18.0284 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'friend', 'color': 'blue', 'font': 'Verdana', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
18.0394 	EXP 	blank_screen: autoDraw = False
18.0394 	EXP 	stimuli: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
18.0394 	EXP 	stimuli: height = np.float64(0.05)
18.0394 	EXP 	stimuli: height = np.float64(0.05)
18.0394 	EXP 	stimuli: height = np.float64(0.05)
18.0394 	EXP 	stimuli: text = 'friend'
18.0394 	EXP 	stimuli: font = 'Verdana'
18.0394 	EXP 	fix: autoDraw = True
18.6766 	INFO 	Keyboard events cleared
18.6762 	EXP 	fix: autoDraw = False
18.6762 	EXP 	stimuli: autoDraw = True
18.6762 	EXP 	stimuli: height = np.float64(0.05)
18.6762 	EXP 	stimuli: height = np.float64(0.05)
18.6762 	EXP 	stimuli: height = np.float64(0.05)
18.6762 	EXP 	stimuli: text = 'friend'
18.8279 	EXP 	Device response: <KeyPress from None: t=18.820691347122192, value=l, duration=None>
18.8364 	DATA 	Keypress: l
18.8391 	EXP 	fix: autoDraw = False
18.8391 	EXP 	stimuli: autoDraw = False
18.8391 	EXP 	blank_screen: autoDraw = True
18.9947 	EXP 	Device response: <KeyPress from None: t=18.820691347122192, value=l, duration=0.1599888801574707>
19.8399 	INFO 	Keyboard events cleared
19.8394 	EXP 	blank_screen: autoDraw = False
19.8394 	EXP 	blank_screen: autoDraw = False
19.8394 	EXP 	goodbye_text: autoDraw = True
27.1504 	EXP 	Device response: <KeyPress from None: t=27.1487877368927, value=space, duration=None>
27.1568 	DATA 	Keypress: space
27.1762 	EXP 	goodbye_text: autoDraw = False
27.1819 	EXP 	Self: status = STOPPED
27.1884 	INFO 	saved data to '/home/matt/Downloads/self_task/data/pilot_Self_2025-09-29_15h21.01.012.csv'
27.1893 	INFO 	saved data to /home/matt/Downloads/self_task/data/pilot_Self_2025-09-29_15h21.01.012.psydat
27.4897 	DEBUG 	Saving data for Self ExperimentHandler
