4.6306 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
4.6312 	INFO 	Loaded monitor calibration from ['2025_06_03 17:22']
4.8185 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FC89717160>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FC89717100>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1., 1., 1.]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001FC897E0160>, multiSample=False, name='window1', numSamples=2, pos=[880.0, 500.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.8186 	EXP 	window1: backgroundImage = ''
4.8186 	EXP 	window1: backgroundFit = 'none'
4.8249 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8254 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8260 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8268 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8274 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8278 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8283 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8290 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8293 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8295 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8301 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8306 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8311 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8316 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8322 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8327 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8333 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8336 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8340 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8347 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8350 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8353 	DEBUG 	Uploading Texture Font fontname to graphics card
